Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Apr,South,Skyler,240,30,7200,4891.390677,2308.609323
Apr,North,Jordan,164,23,3772,2793.414343,978.5856567
Apr,South,Skyler,189,30,5670,4328.582756,1341.417244
Apr,North,Alex,245,33,8085,5858.591305,2226.408695
Apr,East,Alex,224,30,6720,4555.386218,2164.613782
May,East,Jordan,110,26,2860,1883.866755,976.1332451
Feb,South,Jamie,244,29,7076,4932.184992,2143.815008
Feb,East,Jamie,218,33,7194,5545.815069,1648.184931
Sep,North,Skyler,212,21,4452,3173.951139,1278.048861
Feb,South,Jamie,143,21,3003,2065.576509,937.4234909
Jun,East,Jamie,155,28,4340,2834.49183,1505.50817
Feb,East,Jamie,210,25,5250,3803.148866,1446.851134
May,South,Jamie,135,30,4050,3048.529431,1001.470569
Apr,East,Jamie,142,34,4828,3276.036597,1551.963403
Dec,East,Jamie,184,34,6256,4570.498007,1685.501993
Jul,South,Jamie,117,26,3042,2169.283081,872.716919
Jul,East,Skyler,133,24,3192,2411.850148,780.1498524
Jun,East,Alex,209,32,6688,5210.558838,1477.441162
Oct,East,Jamie,81,24,1944,1353.135455,590.8645453
May,East,Alex,219,34,7446,5850.44,1595.561184
Jan,West,Jordan,119,23,2737,2069.289061,667.7109392
Dec,South,Alex,81,27,2187,1433.742343,753.2576567
Mar,West,Jordan,184,26,4784,3677.395903,1106.604097
Sep,West,Skyler,204,29,5916,4284.332056,1631.667944
Jan,North,Alex,159,21,3339,2643.884088,695.1159123
May,West,Jordan,126,34,4284,2992.57,1291.43
Feb,West,Alex,243,21,5103,3769.494495,1333.505505
Apr,North,Skyler,211,25,5275,4185.300667,1089.699333
Nov,East,Alex,231,31,7161,4945.916227,2215.083773
Jan,East,Jordan,170,30,5100,3676.044461,1423.955539
Mar,West,Jamie,180,20,3600,2746.347562,853.6524384
Oct,North,Jamie,209,26,5434,4095.414538,1338.585462
Jul,East,Jamie,94,34,3196,2479.474346,716.525654
Oct,North,Skyler,128,27,3456,2515.862599,940.1374014
Mar,South,Jamie,191,33,6303,4398.474041,1904.525959
Apr,South,Skyler,114,29,3306,2414.248458,891.751542
Feb,South,Jamie,195,27,5265,3698.630935,1566.369065
Mar,South,Skyler,173,22,3806,2574.624194,1231.375806
Sep,West,Skyler,103,32,3296,2416.777021,879.222979
Mar,South,Alex,139,26,3614,2375.327098,1238.672902
Nov,South,Jamie,156,20,3120,2045.117242,1074.882758
May,North,Alex,127,32,4064,2680.96403,1383.03597
Feb,East,Jordan,230,34,7820,5871.972906,1948.027094
Apr,North,Jamie,219,30,6570,4671.585541,1898.414459
Dec,West,Jamie,120,22,2640,1911.669612,728.3303878
Jul,South,Jamie,236,32,7552,5297.80,2254.20
Jul,East,Jamie,207,25,5175,3560.635119,1614.364881
Dec,East,Alex,230,28,6440,4532.122787,1907.877213
Mar,South,Alex,110,24,2640,1792.577755,847.4222449
May,South,Skyler,228,32,7296,5485.232655,1810.767345
Jan,West,Alex,103,33,3399,2261.219842,1137.780158
Oct,West,Skyler,88,24,2112,1536.554147,575.4458534
Oct,South,Jordan,229,28,6412,4626.412203,1785.587797
Oct,South,Alex,211,31,6541,4547.882358,1993.117642
Nov,South,Skyler,156,28,4368,2906.220008,1461.779992
Jan,South,Jamie,210,25,5250,3966.394197,1283.605803
May,East,Jordan,199,24,4776,3512.418715,1263.581285
Oct,West,Skyler,235,29,6815,5257.2372,1557.7628
Sep,South,Jordan,169,21,3549,2432.231045,1116.768955
Jan,South,Jamie,196,30,5880,4520.15955,1359.84045
Jan,East,Jamie,189,27,5103,3540.419854,1562.580146
Apr,North,Skyler,200,31,6200,4134.71,2065.29062
Apr,South,Skyler,177,27,4779,3203.064741,1575.935259
Feb,East,Jamie,94,34,3196,2183.375435,1012.624565
Sep,East,Skyler,215,26,5590,4205.716629,1384.283371
Sep,North,Jamie,131,33,4323,2968.146987,1354.853013
Feb,West,Alex,134,27,3618,2679.420767,938.5792329
Sep,West,Skyler,116,22,2552,1756.99692,795.00
Jun,West,Jordan,211,34,7174,5056.116971,2117.883029
Aug,South,Jamie,134,22,2948,2309.634741,638.365259
Oct,West,Alex,91,21,1911,1385.578779,525.4212214
Apr,South,Skyler,226,20,4520,3344.970734,1175.029266
Feb,South,Jamie,116,22,2552,1731.25517,820.7448297
Feb,East,Alex,86,22,1892,1267.121423,624.8785774
Sep,West,Skyler,134,26,3484,2480.53,1003.47
Jan,West,Jamie,107,31,3317,2581.647055,735.3529449
Dec,West,Jamie,116,34,3944,2706.130438,1237.869562
Jul,South,Jamie,154,29,4466,3319.371776,1146.628224
Nov,South,Skyler,193,28,5404,4219.521194,1184.478806
Mar,West,Alex,246,31,7626,6025.772084,1600.227916
Mar,South,Jamie,185,20,3700,2956.553598,743.4464017
Feb,South,Alex,230,34,7820,5977.948749,1842.051251
Oct,North,Alex,189,27,5103,3374.366495,1728.633505
Jun,North,Jordan,163,20,3260,2545.144915,714.86
Oct,West,Alex,90,22,1980,1550.034152,429.9658481
Feb,West,Alex,145,23,3335,2446.53074,888.4692597
Oct,North,Alex,92,30,2760,1821.916708,938.0832924
Apr,South,Alex,248,27,6696,4831.162639,1864.837361
Oct,South,Alex,94,32,3008,2050.267856,957.7321438
Sep,East,Skyler,135,20,2700,1934.053362,765.9466377
Sep,West,Jordan,238,31,7378,5597.090773,1780.909227
Jun,West,Jamie,132,21,2772,2079.367559,692.6324412
Apr,West,Jordan,140,30,4200,3221.394859,978.605141
Jul,East,Jordan,207,24,4968,3584.304746,1383.695254
Jan,East,Jamie,121,25,3025,2198.021908,826.98
Dec,South,Alex,108,24,2592,2048.595976,543.40
Apr,North,Jamie,234,32,7488,5576.145514,1911.854486
May,North,Alex,123,22,2706,2062.326742,643.673258
Aug,North,Jamie,212,29,6148,4609.02,1538.982204
Dec,South,Skyler,192,26,4992,3724.395478,1267.604522
Feb,North,Jordan,185,31,5735,4513.624634,1221.375366
Dec,East,Alex,117,20,2340,1646.126514,693.87
May,East,Jordan,194,21,4074,2909.461562,1164.538438
Jun,West,Alex,209,30,6270,4432.655254,1837.344746
May,North,Jamie,188,33,6204,4744.69224,1459.30776
Sep,East,Jamie,163,31,5053,3942.67,1110.33
Oct,West,Jamie,242,28,6776,4767.76544,2008.23456
Jan,North,Skyler,125,33,4125,2769.327249,1355.672751
Mar,North,Jamie,171,23,3933,2847.9482,1085.0518
Feb,East,Jamie,184,27,4968,3962.721633,1005.278367
Dec,West,Skyler,151,28,4228,2877.374975,1350.625025
Mar,West,Jordan,218,26,5668,4068.491198,1599.508802
Oct,East,Jordan,108,20,2160,1491.929324,668.0706757
Sep,East,Alex,126,24,3024,2384.127142,639.87
Sep,East,Jordan,190,25,4750,3480.028582,1269.971418
Oct,North,Alex,86,33,2838,2091.071516,746.9284838
Feb,East,Alex,196,30,5880,3829.28642,2050.71358
Mar,East,Jordan,143,27,3861,2887.707395,973.2926046
Apr,South,Jordan,161,29,4669,3249.403918,1419.596082
Sep,East,Skyler,143,34,4862,3534.73454,1327.26546
Mar,East,Alex,171,32,5472,3992.700108,1479.299892
Jul,North,Jordan,91,27,2457,1815.314349,641.6856507
Dec,West,Jordan,91,32,2912,2252.522006,659.4779942
Mar,North,Skyler,115,31,3565,2477.105298,1087.894702
Jul,South,Jordan,108,33,3564,2453.543876,1110.456124
Jul,East,Jamie,218,28,6104,4696.242581,1407.757419
Sep,East,Jamie,164,28,4592,3479.853351,1112.146649
Feb,East,Alex,153,34,5202,3557.347336,1644.652664
Jun,East,Skyler,126,23,2898,1884.063564,1013.936436
Sep,East,Jordan,240,25,6000,4499.342686,1500.657314
Dec,East,Alex,160,22,3520,2370.989998,1149.010002
Dec,South,Jordan,200,20,4000,3174.197769,825.80
Feb,East,Jamie,122,32,3904,2891.540905,1012.459095
Feb,East,Jordan,225,32,7200,5597.623967,1602.376033
May,East,Jordan,153,25,3825,2948.475346,876.5246539
Oct,South,Jordan,132,20,2640,1936.887899,703.112101
Oct,East,Jamie,118,28,3304,2364.846614,939.1533863
Dec,South,Jamie,186,30,5580,4042.820268,1537.179732
Oct,North,Skyler,241,25,6025,4641.951074,1383.048926
Aug,East,Jamie,116,20,2320,1730.876846,589.1231545
Nov,West,Alex,248,30,7440,5065.580374,2374.419626
Sep,South,Jordan,176,32,5632,4175.58,1456.416795
Feb,North,Jamie,128,22,2816,2001.331163,814.6688371
May,South,Alex,207,20,4140,2729.065752,1410.934248
Jul,South,Jamie,89,21,1869,1321.738818,547.2611815
Jun,North,Jordan,119,25,2975,2035.317183,939.68
Jun,East,Alex,225,26,5850,4538.357928,1311.642072
Jul,East,Jamie,232,20,4640,3089.079625,1550.920375
Mar,South,Jamie,185,29,5365,3777.461721,1587.538279
Mar,North,Alex,120,24,2880,2172.452536,707.55
Oct,East,Skyler,243,25,6075,4766.498385,1308.501615
Sep,South,Alex,81,34,2754,1928.619333,825.3806671
Aug,West,Alex,132,23,3036,2249.572105,786.4278954
May,North,Alex,226,25,5650,3989.168028,1660.831972
Jun,West,Alex,105,24,2520,1714.689069,805.3109308
Nov,West,Jamie,133,32,4256,2974.338244,1281.661756
Dec,South,Alex,130,32,4160,3100.80295,1059.19705
Oct,North,Alex,232,30,6960,5271.85827,1688.14173
Jan,East,Jordan,193,26,5018,3540.654839,1477.345161
Oct,East,Jamie,96,32,3072,2067.086768,1004.913232
Dec,South,Jordan,199,23,4577,3070.86321,1506.13679
Jan,East,Jamie,125,20,2500,1929.730287,570.2697127
Apr,East,Skyler,134,21,2814,2104.846753,709.1532468
Feb,West,Skyler,129,25,3225,2448.434903,776.5650973
Nov,West,Jamie,154,33,5082,3675.49619,1406.50381
Jul,North,Skyler,90,32,2880,2069.562145,810.44
Feb,West,Skyler,219,29,6351,4329.302173,2021.697827
Oct,East,Jamie,247,32,7904,5337.183552,2566.816448
Feb,North,Alex,127,30,3810,2564.461476,1245.538524
May,North,Jordan,200,21,4200,3354.826848,845.1731521
Apr,South,Jamie,135,32,4320,3339.937844,980.0621557
Aug,West,Jamie,87,24,2088,1553.303793,534.70
Apr,North,Jamie,93,31,2883,1966.668974,916.3310263
Dec,East,Jordan,193,23,4439,3110.180117,1328.819883
Jun,North,Jamie,133,26,3458,2429.652551,1028.347449
May,North,Jordan,96,23,2208,1593.405432,614.5945679
Nov,South,Jordan,212,26,5512,3931.70695,1580.29305
Feb,East,Skyler,210,30,6300,4977.774759,1322.225241
Nov,East,Alex,88,27,2376,1801.296564,574.7034363
Dec,West,Skyler,201,26,5226,3460.713571,1765.286429
Aug,East,Jamie,193,21,4053,2853.285737,1199.714263
Feb,North,Jamie,99,30,2970,1989.734851,980.2651486
Sep,East,Jordan,162,20,3240,2241.766314,998.2336863
Sep,East,Skyler,100,24,2400,1905.201481,494.7985188
Mar,North,Jordan,112,32,3584,2708.749682,875.25
Apr,South,Skyler,212,32,6784,4417.590395,2366.409605
Aug,West,Skyler,231,31,7161,5007.896357,2153.103643
Sep,West,Skyler,105,32,3360,2405.105675,954.8943245
Mar,South,Skyler,187,26,4862,3599.704292,1262.295708
May,North,Skyler,168,31,5208,3775.586746,1432.413254
Nov,West,Alex,171,20,3420,2258.793421,1161.206579
Aug,South,Jamie,112,30,3360,2443.835924,916.1640758
Mar,South,Skyler,97,27,2619,1753.522357,865.4776434
Jul,South,Skyler,97,22,2134,1553.295846,580.704154
Nov,West,Jordan,245,26,6370,4375.618557,1994.381443
Aug,West,Jamie,112,22,2464,1654.893474,809.11
Oct,West,Jamie,106,23,2438,1689.993419,748.0065812
Nov,West,Jamie,128,27,3456,2298.044086,1157.955914
Mar,East,Skyler,222,33,7326,5073.969714,2252.030286
Feb,South,Jordan,187,33,6171,4813.626258,1357.373742
Oct,East,Jamie,147,21,3087,2148.79,938.2146087
Jul,South,Jordan,178,25,4450,3206.373208,1243.626792
Dec,West,Alex,98,29,2842,2068.894303,773.1056969
Sep,West,Alex,104,28,2912,1970.677404,941.3225963
Jan,East,Jordan,183,29,5307,3801.232519,1505.767481
Mar,North,Skyler,155,28,4340,3376.29071,963.7092898
May,West,Jamie,155,24,3720,2462.934107,1257.065893
Mar,North,Alex,185,34,6290,4959.180313,1330.819687
Jan,South,Alex,232,22,5104,3984.524548,1119.475452
Jul,East,Jordan,112,34,3808,2964.049821,843.9501789
Jul,North,Skyler,116,25,2900,1971.366107,928.6338926
Oct,North,Jordan,171,31,5301,3830.751958,1470.248042
Dec,West,Jordan,203,28,5684,4219.934154,1464.065846
Aug,North,Jordan,122,25,3050,2028.22709,1021.77291
May,North,Jordan,205,23,4715,3458.578989,1256.421011
Oct,South,Jordan,88,31,2728,2116.945683,611.054317
Dec,East,Skyler,93,30,2790,2205.447824,584.5521765
May,West,Jordan,210,34,7140,4939.089852,2200.910148
May,West,Skyler,148,32,4736,3283.520415,1452.479585
Jan,North,Jamie,105,24,2520,1740.336173,779.6638266
Oct,South,Jamie,206,26,5356,3604.681789,1751.318211
May,North,Jamie,132,29,3828,2735.515837,1092.484163
Jun,North,Jamie,120,33,3960,3039.974496,920.0255041
Dec,West,Alex,161,32,5152,3899.102101,1252.897899
Jan,North,Skyler,181,22,3982,3126.060749,855.9392515
Nov,North,Jamie,100,33,3300,2321.092034,978.9079661
Jul,South,Alex,200,31,6200,4562.163904,1637.836096
Jan,West,Skyler,118,28,3304,2527.494991,776.5050089
Nov,East,Alex,230,20,4600,3609.73958,990.2604202
Feb,South,Alex,148,27,3996,3119.929535,876.0704654
Feb,South,Jordan,154,24,3696,2660.482954,1035.517046
May,South,Alex,236,29,6844,5379.580252,1464.419748
Oct,West,Alex,141,28,3948,2829.169821,1118.830179
Jul,North,Skyler,124,21,2604,2045.246264,558.7537357
Jan,East,Alex,106,20,2120,1625.076717,494.9232834
Oct,West,Jordan,195,29,5655,3863.76285,1791.23715
Jan,North,Jamie,241,26,6266,4946.694647,1319.305353
Jan,South,Jamie,221,29,6409,4398.943334,2010.056666
Jun,West,Skyler,120,31,3720,2924.898339,795.1016611
Feb,North,Skyler,185,30,5550,4119.5783,1430.4217
Jan,East,Alex,153,28,4284,3213.455886,1070.544114
Jun,East,Skyler,139,33,4587,3056.776903,1530.223097
Feb,North,Alex,121,24,2904,1916.236792,987.763208
Jun,West,Skyler,201,30,6030,4795.364457,1234.635543
Oct,South,Jamie,90,23,2070,1450.116059,619.8839412
Aug,North,Jamie,242,23,5566,4322.865448,1243.134552
Feb,South,Jamie,226,31,7006,5294.233251,1711.766749
Nov,East,Jamie,197,32,6304,4668.873253,1635.126747
Sep,North,Alex,144,27,3888,2926.814444,961.1855559
Aug,East,Alex,126,20,2520,1671.78835,848.2116497
Dec,South,Alex,93,20,1860,1324.058274,535.9417263
Oct,South,Jamie,146,34,4964,3678.62908,1285.37092
Jan,North,Jordan,188,27,5076,3959.962434,1116.037566
Jul,North,Jamie,239,34,8126,6153.03241,1972.96759
Oct,North,Jamie,89,21,1869,1285.724517,583.2754828
Jun,East,Jordan,203,29,5887,4696.28916,1190.71084
Jun,South,Jordan,96,25,2400,1791.493173,608.5068273
Jun,South,Skyler,247,21,5187,3761.599395,1425.400605
Jun,East,Jamie,222,24,5328,4087.677948,1240.322052
Oct,North,Jordan,176,22,3872,2866.848395,1005.151605
Jul,West,Skyler,246,26,6396,4838.563011,1557.436989
Dec,North,Jordan,136,28,3808,2827.706506,980.2934937
Mar,West,Jordan,217,21,4557,3084.294731,1472.705269
Jun,West,Skyler,150,26,3900,2852.863296,1047.136704
Mar,East,Jamie,176,32,5632,3899.963854,1732.036146
Jul,South,Skyler,96,32,3072,2259.588916,812.4110844
Jul,South,Jamie,155,27,4185,2799.03,1385.96515
Aug,South,Jordan,96,33,3168,2169.430129,998.5698715
Feb,South,Skyler,190,29,5510,4249.909223,1260.090777
Sep,East,Alex,199,34,6766,4809.209075,1956.790925
May,West,Jordan,223,27,6021,4522.18,1498.821181
Sep,South,Skyler,198,26,5148,3730.638605,1417.361395
Oct,West,Jordan,157,33,5181,3632.422861,1548.577139
May,East,Skyler,82,34,2788,2019.28229,768.7177103
Jul,North,Jamie,187,31,5797,4475.602962,1321.397038
Nov,East,Alex,130,23,2990,2069.797898,920.2021023
Sep,South,Jordan,193,23,4439,3165.968229,1273.031771
Apr,North,Alex,173,29,5017,3413.504051,1603.495949
Feb,East,Jamie,195,32,6240,4384.712872,1855.287128
Sep,East,Skyler,184,32,5888,4608.928895,1279.071105
Feb,West,Alex,178,28,4984,3827.00615,1156.99385
Mar,East,Skyler,233,34,7922,5593.267052,2328.732948
Oct,North,Jamie,155,31,4805,3218.67,1586.326604
Feb,East,Jordan,238,29,6902,4921.094966,1980.905034
Mar,South,Jamie,160,28,4480,3430.597457,1049.402543
Jun,West,Alex,151,24,3624,2379.410222,1244.589778
Mar,North,Alex,226,26,5876,4476.343276,1399.656724
Oct,North,Alex,222,26,5772,4340.466018,1431.533982
Aug,East,Skyler,190,28,5320,3509.589856,1810.410144
Nov,South,Jordan,137,31,4247,3165.484646,1081.515354
Jun,West,Alex,157,34,5338,3708.833737,1629.166263
Jul,North,Alex,237,26,6162,4169.164822,1992.835178
Jan,West,Alex,127,27,3429,2426.814032,1002.185968
Mar,East,Jamie,135,26,3510,2389.636656,1120.363344
Mar,South,Alex,121,30,3630,2808.470676,821.5293242
Feb,East,Jamie,103,23,2369,1803.51988,565.48
Jul,West,Alex,189,31,5859,4670.28473,1188.71527
Sep,East,Jamie,131,21,2751,2008.535985,742.4640146
Apr,West,Skyler,113,22,2486,1649.164851,836.8351491
Dec,North,Skyler,82,26,2132,1503.412405,628.5875948
May,North,Jamie,147,33,4851,3763.384249,1087.615751
Mar,East,Jordan,218,30,6540,4640.32281,1899.67719
Nov,North,Jordan,220,30,6600,4741.118376,1858.881624
Sep,West,Jamie,129,32,4128,2938.292358,1189.707642
Apr,North,Skyler,161,28,4508,3089.36307,1418.63693
May,South,Jamie,98,32,3136,2072.831027,1063.168973
Jan,South,Jordan,123,33,4059,2748.284153,1310.715847
Nov,East,Jamie,240,30,7200,5073.058524,2126.941476
Dec,East,Skyler,245,21,5145,3533.666537,1611.333463
Feb,East,Jordan,82,33,2706,1991.37,714.63
Dec,East,Jordan,192,26,4992,3704.492559,1287.507441
Sep,West,Alex,144,23,3312,2436.008826,875.99
Feb,West,Alex,242,26,6292,4169.946586,2122.053414
May,South,Jordan,243,31,7533,5649.968819,1883.031181
Aug,West,Jordan,245,24,5880,4161.199105,1718.800895
Mar,North,Jamie,118,26,3068,2398.328669,669.67
Jun,South,Skyler,232,25,5800,4227.28,1572.715499
Apr,East,Jordan,143,32,4576,3032.410869,1543.589131
Nov,East,Skyler,183,21,3843,2503.263768,1339.736232
Jul,West,Jordan,92,31,2852,2154.334759,697.67
Oct,South,Skyler,147,26,3822,2713.912805,1108.087195
Mar,West,Alex,149,24,3576,2478.880987,1097.119013
Jun,West,Jordan,154,34,5236,3754.614419,1481.385581
Dec,West,Jamie,80,28,2240,1480.324012,759.6759875
Oct,South,Skyler,177,32,5664,4014.63,1649.37
Sep,East,Jordan,183,32,5856,4082.832268,1773.167732
Nov,North,Alex,195,30,5850,4504.66597,1345.33403
Oct,East,Alex,216,20,4320,2921.305397,1398.694603
Jan,South,Alex,243,20,4860,3710.355023,1149.644977
Mar,East,Alex,192,34,6528,4733.19416,1794.80584
Feb,East,Jordan,182,21,3822,2531.246361,1290.753639
Aug,North,Jamie,116,27,3132,2491.354982,640.645018
Jul,East,Skyler,185,34,6290,4781.226804,1508.773196
Feb,East,Jamie,187,30,5610,3865.369326,1744.630674
Jun,East,Skyler,100,28,2800,2064.336381,735.6636188
Mar,West,Jamie,227,30,6810,5345.784144,1464.215856
Aug,South,Jordan,208,30,6240,4927.235322,1312.764678
Oct,South,Jordan,107,31,3317,2519.837683,797.1623171
Mar,North,Skyler,187,26,4862,3690.989844,1171.010156
Oct,West,Jordan,88,20,1760,1217.223369,542.7766308
Sep,West,Skyler,243,31,7533,6014.831517,1518.168483
Jan,East,Jamie,241,26,6266,4301.747984,1964.252016
May,South,Jordan,111,32,3552,2356.435746,1195.564254
Mar,North,Jordan,145,27,3915,3118.716507,796.283493
Jun,West,Skyler,179,26,4654,3131.801419,1522.198581
Oct,East,Skyler,232,32,7424,5406.468769,2017.531231
Feb,North,Skyler,233,31,7223,5202.268316,2020.731684
Sep,West,Skyler,100,24,2400,1865.354168,534.6458315
Jun,North,Alex,161,31,4991,3541.10893,1449.89107
Jul,West,Skyler,103,26,2678,1942.426292,735.5737075
May,North,Alex,190,29,5510,3617.649209,1892.350791
Sep,West,Jamie,171,30,5130,3494.430809,1635.569191
Jan,West,Skyler,91,21,1911,1480.928205,430.0717945
May,North,Alex,218,28,6104,4405.587517,1698.412483
Nov,West,Alex,234,21,4914,3364.319771,1549.680229
Oct,West,Alex,102,21,2142,1510.82993,631.1700705
Nov,West,Jordan,240,24,5760,3990.322618,1769.677382
Jun,North,Alex,171,33,5643,4138.763102,1504.236898
Jul,North,Skyler,245,34,8330,5478.7818,2851.2182
Dec,West,Skyler,249,27,6723,4596.820846,2126.179154
Apr,West,Skyler,202,25,5050,3551.385984,1498.614016
Dec,North,Alex,236,31,7316,5774.022157,1541.977843
Jan,East,Alex,113,28,3164,2352.41,811.5921618
Nov,West,Jordan,204,25,5100,3700.754047,1399.245953
Aug,East,Jamie,136,24,3264,2215.027163,1048.972837
Oct,North,Jordan,82,20,1640,1203.231843,436.768157
Apr,West,Skyler,85,27,2295,1811.561538,483.4384622
Mar,East,Skyler,127,22,2794,2053.44023,740.5597705
Dec,North,Skyler,181,31,5611,3785.832085,1825.167915
Jul,East,Jordan,199,32,6368,5091.648066,1276.351934
Dec,South,Skyler,92,21,1932,1400.368928,531.6310719
Feb,North,Skyler,115,26,2990,2086.820536,903.1794644
Aug,South,Skyler,149,30,4470,3243.013697,1226.986303
Jun,North,Alex,112,21,2352,1621.830113,730.17
Jul,North,Jamie,184,33,6072,3974.463881,2097.536119
May,West,Alex,136,34,4624,3622.571966,1001.428034
Sep,South,Alex,134,20,2680,1914.407521,765.5924788
May,South,Jamie,186,30,5580,4257.17119,1322.82881
Nov,South,Jamie,220,34,7480,5951.748536,1528.251464
May,North,Jordan,130,34,4420,3292.405563,1127.594437
Mar,South,Jamie,171,32,5472,4124.478691,1347.521309
Nov,South,Jordan,132,21,2772,2194.00,578.000414
Jan,West,Jordan,115,25,2875,2091.514105,783.4858952
Feb,East,Alex,212,21,4452,3107.429138,1344.570862
Aug,East,Skyler,198,20,3960,3121.302248,838.6977515
Jan,South,Alex,104,20,2080,1373.526162,706.4738381
Jul,South,Alex,160,33,5280,3601.969499,1678.030501
May,South,Jamie,116,23,2668,1870.774112,797.2258882
Mar,South,Jamie,98,27,2646,2030.320102,615.6798976
Dec,East,Jordan,114,25,2850,2238.917868,611.0821315
Dec,West,Jordan,186,23,4278,3070.611429,1207.388571
Nov,North,Jordan,241,25,6025,4174.837901,1850.162099
Jul,South,Jamie,133,25,3325,2337.413849,987.5861512
