Month,Region,Sales_Rep,Units_Sold,Unit_Price,Revenue,Cost,Profit
Nov,East,Alex,88,27,2376,1801.2965637414748,574.7034362585252
Dec,West,Skyler,201,26,5226,3460.713570763578,1765.286429236422
Aug,East,Jamie,193,21,4053,2853.2857366010035,1199.7142633989965
Feb,North,Jamie,99,30,2970,1989.7348514401185,980.2651485598815
Sep,East,Jordan,162,20,3240,2241.7663136979113,998.2336863020887
Sep,East,Skyler,100,24,2400,1905.201481207468,494.7985187925319
Mar,North,Jordan,112,32,3584,2708.749681886075,875.250318113925
Apr,South,Skyler,212,32,6784,4417.590394699852,2366.4096053001476
Aug,West,Skyler,231,31,7161,5007.896357277138,2153.103642722862
Sep,West,Skyler,105,32,3360,2405.105675465346,954.8943245346541
Mar,South,Skyler,187,26,4862,3599.7042921935977,1262.2957078064023
May,North,Skyler,168,31,5208,3775.586746449609,1432.413253550391
Nov,West,Alex,171,20,3420,2258.793421059305,1161.2065789406952
Aug,South,Jamie,112,30,3360,2443.8359242164747,916.1640757835253
Mar,South,Skyler,97,27,2619,1753.5223565974507,865.4776434025493
Jul,South,Skyler,97,22,2134,1553.2958459709982,580.7041540290018
Nov,West,Jordan,245,26,6370,4375.618556828347,1994.3814431716528
Aug,West,Jamie,112,22,2464,1654.893473738379,809.106526261621
Oct,West,Jamie,106,23,2438,1689.9934188308796,748.0065811691204
Nov,West,Jamie,128,27,3456,2298.044085510641,1157.9559144893592
Mar,East,Skyler,222,33,7326,5073.969713556144,2252.0302864438563
Feb,South,Jordan,187,33,6171,4813.626257984778,1357.373742015222
Oct,East,Jamie,147,21,3087,2148.78539132156,938.2146086784401
Jul,South,Jordan,178,25,4450,3206.373207792114,1243.626792207886
Dec,West,Alex,98,29,2842,2068.894303109019,773.1056968909811
Sep,West,Alex,104,28,2912,1970.6774036772913,941.3225963227087
Jan,East,Jordan,183,29,5307,3801.2325185808227,1505.7674814191773
Mar,North,Skyler,155,28,4340,3376.290710150283,963.7092898497172
May,West,Jamie,155,24,3720,2462.9341071647937,1257.0658928352063
Mar,North,Alex,185,34,6290,4959.180313145261,1330.8196868547393
Jan,South,Alex,232,22,5104,3984.5245483626304,1119.4754516373696
Jul,East,Jordan,112,34,3808,2964.0498210766136,843.9501789233864
Jul,North,Skyler,116,25,2900,1971.3661074166525,928.6338925833475
Oct,North,Jordan,171,31,5301,3830.7519578603833,1470.2480421396167
Dec,West,Jordan,203,28,5684,4219.934154153331,1464.0658458466687
Aug,North,Jordan,122,25,3050,2028.227090235374,1021.7729097646261
May,North,Jordan,205,23,4715,3458.5789887408014,1256.4210112591986
Oct,South,Jordan,88,31,2728,2116.945682975586,611.0543170244141
Dec,East,Skyler,93,30,2790,2205.447823521292,584.5521764787081
May,West,Jordan,210,34,7140,4939.0898519292705,2200.9101480707295
May,West,Skyler,148,32,4736,3283.5204146796013,1452.4795853203987
Jan,North,Jamie,105,24,2520,1740.3361733658264,779.6638266341736
Oct,South,Jamie,206,26,5356,3604.681788739716,1751.318211260284
May,North,Jamie,132,29,3828,2735.5158374409016,1092.4841625590984
Jun,North,Jamie,120,33,3960,3039.9744958581277,920.0255041418723
Dec,West,Alex,161,32,5152,3899.102101469744,1252.897898530256
Jan,North,Skyler,181,22,3982,3126.060748542218,855.9392514577821
Nov,North,Jamie,100,33,3300,2321.0920339414183,978.9079660585817
Jul,South,Alex,200,31,6200,4562.163904132344,1637.8360958676558
Jan,West,Skyler,118,28,3304,2527.4949911149615,776.5050088850385
Nov,East,Alex,230,20,4600,3609.7395798195407,990.2604201804593
Feb,South,Alex,148,27,3996,3119.9295346067834,876.0704653932166
Feb,South,Jordan,154,24,3696,2660.482954351756,1035.5170456482442
May,South,Alex,236,29,6844,5379.580252060794,1464.419747939206
Oct,West,Alex,141,28,3948,2829.169820653263,1118.8301793467372
Jul,North,Skyler,124,21,2604,2045.2462643464285,558.7537356535715
Jan,East,Alex,106,20,2120,1625.0767165925167,494.92328340748327
Oct,West,Jordan,195,29,5655,3863.7628499998987,1791.2371500001013
Jan,North,Jamie,241,26,6266,4946.694646936508,1319.3053530634916
Jan,South,Jamie,221,29,6409,4398.9433344942245,2010.0566655057755
Jun,West,Skyler,120,31,3720,2924.8983388969136,795.1016611030864
Feb,North,Skyler,185,30,5550,4119.578300316331,1430.4216996836694
Jan,East,Alex,153,28,4284,3213.455886487142,1070.544113512858
Jun,East,Skyler,139,33,4587,3056.776902990355,1530.2230970096448
Feb,North,Alex,121,24,2904,1916.2367919881244,987.7632080118756
Jun,West,Skyler,201,30,6030,4795.3644565158065,1234.6355434841935
Oct,South,Jamie,90,23,2070,1450.1160588378398,619.8839411621602
Aug,North,Jamie,242,23,5566,4322.865448252555,1243.1345517474447
Feb,South,Jamie,226,31,7006,5294.233250604772,1711.7667493952276
Nov,East,Jamie,197,32,6304,4668.873253218684,1635.126746781316
Sep,North,Alex,144,27,3888,2926.8144440723086,961.1855559276914
Aug,East,Alex,126,20,2520,1671.7883503399305,848.2116496600695
Dec,South,Alex,93,20,1860,1324.0582737215423,535.9417262784577
Oct,South,Jamie,146,34,4964,3678.629080441516,1285.3709195584838
Jan,North,Jordan,188,27,5076,3959.9624338649055,1116.0375661350945
Jul,North,Jamie,239,34,8126,6153.032410428945,1972.9675895710552
Oct,North,Jamie,89,21,1869,1285.7245172080509,583.2754827919491
Jun,East,Jordan,203,29,5887,4696.289160288165,1190.7108397118354
Jun,South,Jordan,96,25,2400,1791.4931726952557,608.5068273047443
Jun,South,Skyler,247,21,5187,3761.5993947077013,1425.4006052922987
Jun,East,Jamie,222,24,5328,4087.6779478370286,1240.3220521629714
Oct,North,Jordan,176,22,3872,2866.8483949190513,1005.1516050809487
Jul,West,Skyler,246,26,6396,4838.563011194125,1557.4369888058754
Dec,North,Jordan,136,28,3808,2827.7065062586857,980.2934937413143
Mar,West,Jordan,217,21,4557,3084.294731463638,1472.705268536362
Jun,West,Skyler,150,26,3900,2852.863295590013,1047.136704409987
Mar,East,Jamie,176,32,5632,3899.9638544683976,1732.0361455316024
Jul,South,Skyler,96,32,3072,2259.5889155525774,812.4110844474226
Jul,South,Jamie,155,27,4185,2799.03484959735,1385.9651504026501
Aug,South,Jordan,96,33,3168,2169.430128506057,998.5698714939431
Feb,South,Skyler,190,29,5510,4249.909223485785,1260.0907765142147
Sep,East,Alex,199,34,6766,4809.209074740403,1956.7909252595973
May,West,Jordan,223,27,6021,4522.17881947023,1498.8211805297697
Sep,South,Skyler,198,26,5148,3730.638604801432,1417.361395198568
Oct,West,Jordan,157,33,5181,3632.4228605144135,1548.5771394855865
May,East,Skyler,82,34,2788,2019.2822897240003,768.7177102759997
Jul,North,Jamie,187,31,5797,4475.602962437626,1321.397037562374
Nov,East,Alex,130,23,2990,2069.7978976982063,920.2021023017937
Sep,South,Jordan,193,23,4439,3165.9682289957545,1273.0317710042455
Apr,North,Alex,173,29,5017,3413.504050711993,1603.495949288007
Feb,East,Jamie,195,32,6240,4384.712872038511,1855.2871279614892
Sep,East,Skyler,184,32,5888,4608.928895027515,1279.071104972485
Feb,West,Alex,178,28,4984,3827.0061500695747,1156.9938499304253
Mar,East,Skyler,233,34,7922,5593.2670523667775,2328.7329476332225
Oct,North,Jamie,155,31,4805,3218.67339646291,1586.3266035370898
Feb,East,Jordan,238,29,6902,4921.094965743384,1980.905034256616
Mar,South,Jamie,160,28,4480,3430.5974565753704,1049.4025434246296
Jun,West,Alex,151,24,3624,2379.4102219463043,1244.5897780536957
Mar,North,Alex,226,26,5876,4476.343276265755,1399.6567237342451
Oct,North,Alex,222,26,5772,4340.466018094405,1431.5339819055953
Aug,East,Skyler,190,28,5320,3509.5898561053036,1810.4101438946964
Nov,South,Jordan,137,31,4247,3165.484646303521,1081.515353696479
Jun,West,Alex,157,34,5338,3708.8337366681226,1629.1662633318774
Jul,North,Alex,237,26,6162,4169.1648215850355,1992.8351784149645
Jan,West,Alex,127,27,3429,2426.8140316475515,1002.1859683524485
Mar,East,Jamie,135,26,3510,2389.6366559972166,1120.3633440027834
Mar,South,Alex,121,30,3630,2808.4706757739405,821.5293242260595
Feb,East,Jamie,103,23,2369,1803.519879743176,565.480120256824
Jul,West,Alex,189,31,5859,4670.284730462835,1188.715269537165
Sep,East,Jamie,131,21,2751,2008.5359853766158,742.4640146233842
Apr,West,Skyler,113,22,2486,1649.164850940064,836.8351490599359
Dec,North,Skyler,82,26,2132,1503.4124052021698,628.5875947978302
May,North,Jamie,147,33,4851,3763.3842486478966,1087.6157513521034
Mar,East,Jordan,218,30,6540,4640.322809824948,1899.6771901750517
Nov,North,Jordan,220,30,6600,4741.118375794241,1858.8816242057592
Sep,West,Jamie,129,32,4128,2938.2923582194535,1189.7076417805465
Apr,North,Skyler,161,28,4508,3089.3630702242417,1418.6369297757583
May,South,Jamie,98,32,3136,2072.8310274041614,1063.1689725958386
Jan,South,Jordan,123,33,4059,2748.2841532070884,1310.7158467929116
Nov,East,Jamie,240,30,7200,5073.058523938919,2126.9414760610807
Dec,East,Skyler,245,21,5145,3533.6665366340308,1611.3334633659692
Feb,East,Jordan,82,33,2706,1991.37321767615,714.62678232385
Dec,East,Jordan,192,26,4992,3704.4925588908536,1287.5074411091464
Sep,West,Alex,144,23,3312,2436.008825979075,875.991174020925
Feb,West,Alex,242,26,6292,4169.946586085866,2122.0534139141337
May,South,Jordan,243,31,7533,5649.968818546105,1883.0311814538954
Aug,West,Jordan,245,24,5880,4161.199105489212,1718.8008945107877
Mar,North,Jamie,118,26,3068,2398.328669294181,669.671330705819
Jun,South,Skyler,232,25,5800,4227.28450101738,1572.7154989826204
Apr,East,Jordan,143,32,4576,3032.4108687040157,1543.5891312959843
Nov,East,Skyler,183,21,3843,2503.263767692596,1339.736232307404
Jul,West,Jordan,92,31,2852,2154.334758687733,697.665241312267
Oct,South,Skyler,147,26,3822,2713.912805108005,1108.0871948919948
Mar,West,Alex,149,24,3576,2478.8809866408924,1097.1190133591076
Jun,West,Jordan,154,34,5236,3754.6144187436294,1481.3855812563706
Dec,West,Jamie,80,28,2240,1480.3240124589743,759.6759875410257
Oct,South,Skyler,177,32,5664,4014.62989079735,1649.37010920265
Sep,East,Jordan,183,32,5856,4082.832267692745,1773.167732307255
Nov,North,Alex,195,30,5850,4504.665969851885,1345.3340301481148
Oct,East,Alex,216,20,4320,2921.305396980149,1398.694603019851
Jan,South,Alex,243,20,4860,3710.3550226720117,1149.6449773279883
Mar,East,Alex,192,34,6528,4733.194159880471,1794.8058401195294
Feb,East,Jordan,182,21,3822,2531.2463612106753,1290.7536387893247
Aug,North,Jamie,116,27,3132,2491.3549820194253,640.6450179805747
Jul,East,Skyler,185,34,6290,4781.2268041789475,1508.7731958210525
Feb,East,Jamie,187,30,5610,3865.3693259237316,1744.6306740762684
Jun,East,Skyler,100,28,2800,2064.3363812123494,735.6636187876506
Mar,West,Jamie,227,30,6810,5345.784143704972,1464.215856295028
Aug,South,Jordan,208,30,6240,4927.235321905356,1312.7646780946443
Oct,South,Jordan,107,31,3317,2519.8376829006056,797.1623170993944
Mar,North,Skyler,187,26,4862,3690.9898437517827,1171.0101562482173
Oct,West,Jordan,88,20,1760,1217.2233692143623,542.7766307856377
Sep,West,Skyler,243,31,7533,6014.8315167494775,1518.1684832505225
Jan,East,Jamie,241,26,6266,4301.7479844273885,1964.2520155726115
May,South,Jordan,111,32,3552,2356.4357464279888,1195.5642535720112
Mar,North,Jordan,145,27,3915,3118.716506966837,796.2834930331628
Jun,West,Skyler,179,26,4654,3131.801418559341,1522.198581440659
Oct,East,Skyler,232,32,7424,5406.4687694930435,2017.5312305069565
Feb,North,Skyler,233,31,7223,5202.268315875337,2020.731684124663
Sep,West,Skyler,100,24,2400,1865.3541684619854,534.6458315380146
Jun,North,Alex,161,31,4991,3541.108929766163,1449.8910702338371
Jul,West,Skyler,103,26,2678,1942.4262924538987,735.5737075461013
May,North,Alex,190,29,5510,3617.6492085854443,1892.3507914145557
Sep,West,Jamie,171,30,5130,3494.430809372733,1635.5691906272668
Jan,West,Skyler,91,21,1911,1480.9282054533105,430.0717945466895
May,North,Alex,218,28,6104,4405.587516898378,1698.4124831016215
Nov,West,Alex,234,21,4914,3364.3197708203998,1549.6802291796002
Oct,West,Alex,102,21,2142,1510.829929502967,631.1700704970331
Nov,West,Jordan,240,24,5760,3990.322618335319,1769.677381664681
Jun,North,Alex,171,33,5643,4138.763102360178,1504.236897639822
Jul,North,Skyler,245,34,8330,5478.781799768398,2851.218200231602
Dec,West,Skyler,249,27,6723,4596.820845984854,2126.179154015146
Apr,West,Skyler,202,25,5050,3551.3859844015474,1498.6140155984526
Dec,North,Alex,236,31,7316,5774.022157360572,1541.9778426394278
Jan,East,Alex,113,28,3164,2352.40783823363,811.5921617663698
Nov,West,Jordan,204,25,5100,3700.7540465435854,1399.2459534564146
Aug,East,Jamie,136,24,3264,2215.0271629704166,1048.9728370295834
Oct,North,Jordan,82,20,1640,1203.2318429666034,436.7681570333966
Apr,West,Skyler,85,27,2295,1811.561537771137,483.43846222886305
Mar,East,Skyler,127,22,2794,2053.4402295434556,740.5597704565444
Dec,North,Skyler,181,31,5611,3785.8320850359914,1825.1679149640086
Jul,East,Jordan,199,32,6368,5091.648066123377,1276.3519338766228
Dec,South,Skyler,92,21,1932,1400.3689281106488,531.6310718893512
Feb,North,Skyler,115,26,2990,2086.8205356284075,903.1794643715925
Aug,South,Skyler,149,30,4470,3243.013696731448,1226.986303268552
Jun,North,Alex,112,21,2352,1621.830112560496,730.169887439504
Jul,North,Jamie,184,33,6072,3974.463881219146,2097.536118780854
May,West,Alex,136,34,4624,3622.5719655535845,1001.4280344464155
Sep,South,Alex,134,20,2680,1914.407521195892,765.5924788041079
May,South,Jamie,186,30,5580,4257.171190105471,1322.8288098945286
Nov,South,Jamie,220,34,7480,5951.7485362398265,1528.2514637601735
May,North,Jordan,130,34,4420,3292.4055632055497,1127.5944367944503
Mar,South,Jamie,171,32,5472,4124.478690720029,1347.5213092799713
Nov,South,Jordan,132,21,2772,2193.99958601119,578.0004139888101
Jan,West,Jordan,115,25,2875,2091.514104844647,783.4858951553529
Feb,East,Alex,212,21,4452,3107.429138461129,1344.5708615388712
Aug,East,Skyler,198,20,3960,3121.3022484521352,838.6977515478648
Jan,South,Alex,104,20,2080,1373.5261619387165,706.4738380612835
Jul,South,Alex,160,33,5280,3601.9694993619164,1678.0305006380836
May,South,Jamie,116,23,2668,1870.7741118451288,797.2258881548712
Mar,South,Jamie,98,27,2646,2030.3201024266523,615.6798975733477
Dec,East,Jordan,114,25,2850,2238.917868472182,611.0821315278181
Dec,West,Jordan,186,23,4278,3070.611428981505,1207.388571018495
Nov,North,Jordan,241,25,6025,4174.837901351196,1850.1620986488042
Jul,South,Jamie,133,25,3325,2337.4138487535306,987.5861512464694
Sep,South,Jordan,85,28,2380,1781.387391182178,598.6126088178221
Feb,East,Jordan,208,23,4784,3222.985906874729,1561.0140931252708
Aug,South,Jamie,113,25,2825,2068.223795512928,756.7762044870719
Sep,West,Skyler,135,34,4590,3388.643210685792,1201.356789314208
Nov,West,Alex,176,29,5104,3859.534362512972,1244.4656374870278
Mar,South,Jamie,105,20,2100,1555.2278411094208,544.7721588905792
Feb,East,Jordan,249,26,6474,4302.253604005761,2171.746395994239
Jul,South,Alex,170,26,4420,3329.67366255898,1090.3263374410199
May,South,Jamie,117,30,3510,2292.950022231878,1217.049977768122
May,East,Alex,233,20,4660,3301.82585372483,1358.1741462751702
Oct,West,Alex,138,27,3726,2654.9964758881515,1071.0035241118485
May,North,Skyler,206,33,6798,4537.628102485343,2260.3718975146567
Apr,South,Jordan,103,24,2472,1610.4550273026362,861.5449726973638
May,West,Jamie,190,32,6080,4016.8995993092863,2063.1004006907137
Apr,South,Jordan,100,34,3400,2437.6129808162373,962.3870191837627
Jun,North,Skyler,139,34,4726,3242.2871221309406,1483.7128778690594
Apr,East,Skyler,169,28,4732,3124.7622863606575,1607.2377136393425
Feb,West,Jamie,227,27,6129,4219.576314554678,1909.423685445322
Sep,North,Jamie,85,22,1870,1363.8346704201342,506.1653295798658
Feb,South,Skyler,89,20,1780,1355.1510699999064,424.84893000009356
Sep,North,Jamie,219,22,4818,3429.4533734756073,1388.5466265243927
Oct,West,Alex,176,33,5808,4309.375374280094,1498.6246257199064
Jun,East,Alex,229,21,4809,3556.3261977125812,1252.6738022874188
Sep,South,Skyler,159,21,3339,2619.26912119708,719.73087880292
Sep,East,Jordan,96,30,2880,1949.4983259843248,930.5016740156752
Mar,East,Jamie,217,34,7378,5322.965571823169,2055.034428176831
Jan,North,Jamie,219,23,5037,3751.4289536480605,1285.5710463519395
Jan,North,Alex,162,21,3402,2476.5143024753966,925.4856975246034
Mar,West,Jamie,119,27,3213,2305.4921273061195,907.5078726938805
May,West,Jordan,230,24,5520,4394.0240376903075,1125.9759623096925
Mar,East,Jamie,247,20,4940,3909.0322513425926,1030.9677486574074
Dec,West,Jamie,153,25,3825,2837.0725615990937,987.9274384009063
Sep,East,Alex,153,31,4743,3395.6861384229405,1347.3138615770595
Sep,South,Jamie,129,26,3354,2560.132745229334,793.867254770666
Mar,East,Skyler,89,32,2848,2070.325723669248,777.674276330752
Mar,West,Skyler,182,20,3640,2909.5810133086097,730.4189866913903
Dec,West,Jordan,173,32,5536,4168.0023299528075,1367.9976700471925
May,East,Jordan,211,31,6541,4318.525242522547,2222.474757477453
Feb,North,Jordan,208,22,4576,3250.2714731805886,1325.7285268194114
Jun,East,Jordan,122,28,3416,2594.5876311604748,821.4123688395252
Jul,East,Alex,162,32,5184,4024.626324343594,1159.3736756564058
Sep,North,Jamie,212,33,6996,5400.949953271592,1595.0500467284082
Jun,South,Alex,183,26,4758,3790.1545638574876,967.8454361425124
Mar,North,Jordan,113,33,3729,2697.43954887406,1031.5604511259398
Dec,West,Jamie,103,32,3296,2211.6491456692206,1084.3508543307794
May,North,Skyler,221,34,7514,5619.243289303441,1894.756710696559
Apr,West,Alex,120,31,3720,2457.4778901945147,1262.5221098054853
May,West,Jamie,249,23,5727,4558.8551945664485,1168.1448054335515
Aug,East,Skyler,92,34,3128,2389.103716558001,738.896283441999
Aug,East,Skyler,236,25,5900,4704.201286587558,1195.7987134124423
Jun,South,Jordan,241,25,6025,4257.1923906315615,1767.8076093684385
Jan,West,Skyler,211,34,7174,4680.098823492448,2493.901176507552
Aug,East,Skyler,107,31,3317,2415.417689291784,901.582310708216
Aug,West,Jordan,162,22,3564,2381.3845768550727,1182.6154231449273
Feb,South,Jamie,208,21,4368,3284.4920668725963,1083.5079331274037
Apr,West,Jamie,243,24,5832,4226.057986544991,1605.9420134550091
Dec,South,Jordan,186,27,5022,3831.871607197965,1190.1283928020348
Feb,South,Alex,92,22,2024,1403.9684855317187,620.0315144682813
Apr,South,Jordan,193,24,4632,3586.904234100287,1045.0957658997131
Dec,East,Jamie,185,33,6105,4564.238914514808,1540.7610854851919
Oct,North,Alex,84,22,1848,1474.9931351923105,373.00686480768945
Jul,North,Jordan,176,33,5808,3930.758886741521,1877.241113258479
Sep,East,Jamie,93,26,2418,1590.2603572708006,827.7396427291994
Aug,West,Jamie,159,34,5406,4204.0163949928565,1201.9836050071435
Dec,East,Jamie,199,25,4975,3486.3192723391817,1488.6807276608183
Sep,West,Skyler,239,25,5975,4270.254553741443,1704.7454462585574
Aug,South,Skyler,234,20,4680,3691.8191201459836,988.1808798540164
Feb,East,Alex,114,21,2394,1714.3542251394722,679.6457748605278
Jul,North,Alex,82,25,2050,1424.1408659708545,625.8591340291455
Feb,West,Alex,83,27,2241,1476.6494105024622,764.3505894975378
Dec,East,Skyler,214,24,5136,3679.6373850646582,1456.3626149353418
Nov,East,Alex,210,31,6510,4871.0601650847575,1638.9398349152425
Feb,West,Jamie,160,21,3360,2319.6642290995587,1040.3357709004413
Apr,South,Jamie,190,24,4560,3454.9611077554086,1105.0388922445914
Jan,South,Alex,138,28,3864,2788.8017842796107,1075.1982157203893
May,South,Alex,153,25,3825,2978.589058851618,846.4109411483819
Jun,South,Skyler,208,32,6656,4487.878692320349,2168.121307679651
Sep,West,Jamie,235,32,7520,5741.985860162984,1778.014139837016
Oct,North,Jordan,138,24,3312,2616.0921201105234,695.9078798894766
